Date,wf,mf,sf,IHT,IH,wfy,sqhdd1,dhdd1,dhdd13,hdd1t,Troloff,mx2,mn4,dcy,c7,cy,c
6/21/2011,0.970642056,0.178846045,0.168926931,0,0,0.965849858,0,0,0,0,18.74037,64.41444,194.481,0,463.5822,432.5087,426.5994
6/22/2011,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,18.481111,56.88225,123.0696908,0,460.1309,426.5994,438.6074
6/23/2011,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,18.073703,52.34944,68.5352607,0,445.7155,438.6074,443.3494
6/24/2011,0.945372575,0.178846045,0.168926931,0,0,0.961823283,0,0,0,0,18.407037,57.6,97.70775679,0,401.2268,443.3494,447.3278
6/25/2011,0.942252607,0.178846045,0.168926931,0,0,0.945372575,0,0,0,0,18.073703,64.41444,33.9093442,0,399.774,447.3278,423.7843
6/26/2011,1,0.178846045,0.168926931,0,0,0.942252607,0,0,0,0,18.814444,71.55625,183.6036801,0,437.1604,423.7843,435.9408
6/27/2011,0.965849858,0.178846045,0.168926931,0,0,1,0,0,0,0,18.777407,67.6,174.2101547,0,432.5087,435.9408,426.0977
6/28/2011,0.970642056,0.178846045,0.168926931,0,0,0.965849858,0,0,0,0,18.888518,80.94025,184.6703653,0,426.5994,426.0977,425.2785
6/29/2011,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,18.962592,91.62729,240.7104375,0,438.6074,425.2785,416.9061
6/30/2011,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,18.814444,73.984,164.8542705,0,443.3494,416.9061,418.1885
7/1/2011,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.851481,69.169,253.1145404,0,447.3278,418.1885,411.6457
7/2/2011,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.925555,88.50625,195.2229391,0,423.7843,411.6457,399.9819
7/3/2011,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.814444,69.696,196.3398255,0,435.9408,399.9819,412.3493
7/4/2011,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.962592,91.50625,270.2336256,0,426.0977,412.3493,410.4024
7/5/2011,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.888518,74.529,242.8912656,0,425.2785,410.4024,415.099
7/6/2011,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.999629,98.78449,340.1484845,0,416.9061,415.099,410.7309
7/7/2011,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.999629,110.42329,311.7847625,0,418.1885,410.7309,397.4123
7/8/2011,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.999629,99.856,327.9221815,0,411.6457,397.4123,398.2209
7/9/2011,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.888518,80.089,231.2887594,0,399.9819,398.2209,381.9338
7/10/2011,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.925555,73.87524,315.4956561,0,412.3493,381.9338,401.9568
7/11/2011,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.518148,50.53504,168.81654,0,410.4024,401.9568,401.9131
7/12/2011,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.925555,79.80625,245.969279,0,415.099,401.9131,384.7612
7/13/2011,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.777407,63.75625,201.9963136,0,410.7309,384.7612,398.4537
7/14/2011,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.962592,81.51025,315.4956561,0,397.4123,398.4537,387.3031
7/15/2011,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.962592,90.12004,289.7022976,0,398.2209,387.3031,385.628
7/16/2011,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.999629,89.401,354.4535296,0,381.9338,385.628,376.7852
7/17/2011,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.925555,88.38729,199.3416222,0,401.9568,376.7852,376.4797
7/18/2011,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.703333,90.12004,53.09909097,0,401.9131,376.4797,376.9498
7/19/2011,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.962592,87.14304,271.1830621,0,384.7612,376.9498,367.5735
7/20/2011,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.925555,84.97225,245.0868789,0,398.4537,367.5735,392.979
7/21/2011,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.962592,94.864,288.7046152,0,387.3031,392.979,392.6347
7/22/2011,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.999629,105.49504,346.9597573,0,385.628,392.6347,379.4356
7/23/2011,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.851481,74.96644,217.6782336,0,376.7852,379.4356,361.6977
7/24/2011,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.925555,82.369,255.3790268,0,376.4797,361.6977,378.3959
7/25/2011,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.999629,91.50625,344.6780732,0,376.9498,378.3959,372.1219
7/26/2011,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,19.036666,111.08889,375.2328164,0,367.5735,372.1219,369.0937
7/27/2011,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,19.036666,117.85489,368.0083284,0,392.979,369.0937,362.7643
7/28/2011,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.999629,111.42244,330.6714616,0,392.6347,362.7643,359.1489
7/29/2011,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,19.036666,114.44689,368.0083284,0,379.4356,359.1489,347.8667
7/30/2011,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,19.036666,115.46404,322.4750876,0,361.6977,347.8667,324.0423
7/31/2011,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.999629,77.841,605.9221281,0,378.3959,324.0423,341.725
8/1/2011,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,19.036666,118.19844,493.1550625,0,372.1219,341.725,331.649
8/2/2011,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,19.036666,115.26025,401.9970842,0,369.0937,331.649,340.4821
8/3/2011,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.999629,100.04569,411.0122873,0,362.7643,340.4821,350.7342
8/4/2011,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.962592,91.809,325.1900807,0,359.1489,350.7342,350.7565
8/5/2011,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,18.888518,70.91569,288.2067414,0,347.8667,350.7565,344.0663
8/6/2011,0.942252607,0.140894395,0.168926931,0,0,0.945372575,0,0,0,0,18.888518,74.36529,238.5443281,0,324.0423,344.0663,342.9897
8/7/2011,1,0.140894395,0.168926931,0,0,0.942252607,0,0,0,0,18.332962,44.64769,150.6138481,0,341.725,342.9897,360.446
8/8/2011,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.888518,71.02225,258.5747925,0,331.649,360.446,366.7821
8/9/2011,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.666296,61.009,157.7717326,0,340.4821,366.7821,377.6423
8/10/2011,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.555185,52.67025,165.8382276,0,350.7342,377.6423,386.2599
8/11/2011,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.777407,71.55625,155.2537305,0,350.7565,386.2599,372.4292
8/12/2011,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,18.851481,71.289,218.8900789,0,344.0663,372.4292,360.5459
8/13/2011,0.942252607,0.140894395,0.168926931,0,0,0.945372575,0,0,0,0,18.814444,64.92304,244.2068551,0,342.9897,360.5459,355.1702
8/14/2011,1,0.140894395,0.168926931,0,0,0.942252607,0,0,0,0,18.851481,78.12025,197.0870742,0,360.446,355.1702,362.3278
8/15/2011,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.962592,86.14225,291.2036668,0,366.7821,362.3278,367.1908
8/16/2011,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.888518,73.441,277.4155235,0,377.6423,367.1908,358.674
8/17/2011,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.888518,76.45225,268.814148,0,386.2599,358.674,367.2409
8/18/2011,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.888518,76.34169,247.2973441,0,372.4292,367.2409,385.5658
8/19/2011,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,18.888518,75.90025,257.2015282,0,360.5459,385.5658,357.3412
8/20/2011,0.942252607,0.140894395,0.168926931,0,0,0.945372575,0,0,0,0,18.851481,74.80225,188.983652,0,355.1702,357.3412,351.2312
8/21/2011,1,0.140894395,0.168926931,0,0,0.942252607,0,0,0,0,18.629259,57.121,164.200736,0,362.3278,351.2312,362.9708
8/22/2011,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.814444,71.44929,206.6087934,0,367.1908,362.9708,376.5982
8/23/2011,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.74037,65.025,187.1773696,0,358.674,376.5982,378.0543
8/24/2011,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.74037,70.225,137.3165664,0,367.2409,378.0543,384.2693
8/25/2011,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.147777,46.44025,106.6185103,0,385.5658,384.2693,392.6952
8/26/2011,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,17.258888,36.97929,65.86429491,0,357.3412,392.6952,398.0006
8/27/2011,0.942252607,0.140894395,0.168926931,1,0,0.945372575,0,0,0,0,17.184814,32.86969,82.1538333,0,351.2312,398.0006,419.6269
8/28/2011,1,0.140894395,0.168926931,0,-9.340439121,0.942252607,0,0,0,0,17.518148,38.53369,76.85231451,0,362.9708,419.6269,411.8754
8/29/2011,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.147777,53.49969,74.1200625,0,376.5982,411.8754,413.1057
8/30/2011,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.258888,54.99025,79.09194404,0,378.0543,413.1057,431.1381
8/31/2011,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.629259,60.12304,148.4845265,0,384.2693,431.1381,423.015
9/1/2011,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.851481,72.63025,220.9210565,0,392.6952,423.015,416.2386
9/2/2011,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.814444,70.33104,212.8811012,0,398.0006,416.2386,417.1291
9/3/2011,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,18.555185,63.65529,100.3875856,0,419.6269,417.1291,408.2905
9/4/2011,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,16.74037,29.929,71.98725106,0,411.8754,408.2905,426.6362
9/5/2011,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,17.703333,38.61225,92.29741726,0,413.1057,426.6362,435.5667
9/6/2011,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,18.036666,53.13025,62.6362742,0,431.1381,435.5667,440.9102
9/7/2011,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,17.221851,45.07129,37.65342322,0,423.015,440.9102,452.6444
9/8/2011,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,17.925555,49.95225,63.9128961,0,416.2386,452.6444,449.1224
9/9/2011,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.74037,68.121,151.5333907,0,417.1291,449.1224,440.7814
9/10/2011,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,17.851481,46.31104,69.72900391,0,408.2905,440.7814,457.619
9/11/2011,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,18.147777,54.289,69.72900391,0,426.6362,457.619,481.5524
9/12/2011,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,18.295925,53.49969,93.7890625,0,435.5667,481.5524,478.8122
9/13/2011,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,17.999629,52.80804,59.98703101,0,440.9102,478.8122,464.6954
9/14/2011,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,18.332962,54.289,97.04626801,0,452.6444,464.6954,490.6415
9/15/2011,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.555185,59.43844,127.0597393,0,449.1224,490.6415,428.5078
9/16/2011,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.481111,59.536,109.2384466,0,440.7814,428.5078,427.8831
9/17/2011,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,18.629259,64.516,126.254079,0,457.619,427.8831,433.6349
9/18/2011,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,18.703333,61.90144,168.1512539,0,481.5524,433.6349,468.9338
9/19/2011,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,18.073703,43.89025,108.0416521,0,478.8122,468.9338,458.9846
9/20/2011,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,17.74037,38.416,97.04626801,0,464.6954,458.9846,472.6781
9/21/2011,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,17.37,36.78724,74.1200625,0,490.6415,472.6781,474.1749
9/22/2011,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,17.518148,36.17604,89.5745041,0,428.5078,474.1749,470.4487
9/23/2011,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.258888,49.50625,105.4433382,0,427.8831,470.4487,452.9816
9/24/2011,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,18.481111,54.99025,132.2521595,0,433.6349,452.9816,461.7723
9/25/2011,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,17.999629,43.681,99.26437891,0,468.9338,461.7723,504.4007
9/26/2011,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,17.703333,46.225,59.2240896,0,458.9846,504.4007,471.5633
9/27/2011,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,17.629259,35.344,104.510217,0,472.6781,471.5633,493.2041
9/28/2011,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,15.61,31.57729,32.72571451,0,474.1749,493.2041,508.1049
9/29/2011,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,17.332962,42.31249,51.03121662,0,470.4487,508.1049,484.4353
9/30/2011,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,1.41,15.94,31.684,39.19010163,0,452.9816,484.4353,487.6741
10/1/2011,0.942252607,0.269641848,0.400064584,0,0,0.945372575,1.187434209,1.41,2.803221,1.49,14.09,24.11809,25.60720051,0,461.7723,487.6741,520.0562
10/2/2011,1,0.269641848,0.400064584,0,0,0.942252607,1.220655562,0.08,0.000512,3.12,14.01,26.569,18.86733005,0,504.4007,520.0562,577.7822
10/3/2011,0.965849858,0.269641848,0.400064584,0,0,1,1.766352173,1.63,4.330747,3.81,12.38,19.09924,14.37660951,0,471.5633,577.7822,581.6819
10/4/2011,0.970642056,0.269641848,0.400064584,0,0,0.965849858,1.95192213,0.69,0.328509,1.46,11.69,20.30625,6.948372778,0,493.2041,581.6819,631.3032
10/5/2011,0.950674824,0.269641848,0.400064584,0,0,0.970642056,1.208304597,-2.35,-12.977875,1.03,14.04,30.20644,13.1079601,0,508.1049,631.3032,640.6104
10/6/2011,0.961823283,0.269641848,0.400064584,0,0,0.950674824,1.014889157,-0.43,-0.079507,0.52,14.47,33.37929,13.01023109,0,484.4353,640.6104,582.6368
10/7/2011,0.945372575,0.269641848,0.400064584,0,0,0.961823283,0.721110255,-0.51,-0.132651,2.1,14.98,36.67225,13.70594684,0,487.6741,582.6368,592.6274
10/8/2011,0.942252607,0.269641848,0.400064584,0,0,0.945372575,1.449137675,1.58,3.944312,0,13.4,35.721,3.8950081,0,520.0562,592.6274,555.8435
10/9/2011,1,0.269641848,0.400064584,0,0,0.942252607,0,-2.1,-9.261,0,16.11,37.51969,27.26544001,0,577.7822,555.8435,595.5133
10/10/2011,0.965849858,0.269641848,0.400064584,0,0,1,0,0,0,0,17.11074,43.681,36.79587151,0,581.6819,595.5133,552.712
10/11/2011,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,0,0,0,17.592222,47.61124,46.94952903,0,631.3032,552.712,543.2988
10/12/2011,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,0,0,0,17.962592,51.43824,62.00518327,0,640.6104,543.2988,524.0239
10/13/2011,0.961823283,0.269641848,0.400064584,1,0,0.950674824,0,0,0,0,15.82,28.05625,49.2884401,0,582.6368,524.0239,535.8506
10/14/2011,0.945372575,0.269641848,0.400064584,0,-6.010010158,0.961823283,0,0,0,0,16.555185,38.025,35.43369523,0,592.6274,535.8506,544.2272
10/15/2011,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,0,0,0,16.888518,36.59569,49.68659444,0,555.8435,544.2272,520.5114
10/16/2011,1,0.269641848,0.400064584,0,0,0.942252607,0,0,0,0,16.11,27.82224,58.16822652,0,595.5133,520.5114,594.6245
10/17/2011,0.965849858,0.269641848,0.400064584,0,0,1,0,0,0,0,17.777407,43.05625,77.7796321,0,552.712,594.6245,536.7913
10/18/2011,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,0,0,4.55,16.35,39.28324,27.52095195,0,543.2988,536.7913,544.2641
10/19/2011,0.950674824,0.269641848,0.400064584,0,0,0.970642056,2.133072901,4.55,94.196375,3.77,10.95,13.456,11.2550881,0,524.0239,544.2641,640.3648
10/20/2011,0.961823283,0.269641848,0.400064584,0,0,0.950674824,1.941648784,-0.78,-0.474552,3.53,11.73,14.76225,16.42047468,0,535.8506,640.3648,770.6198
10/21/2011,0.945372575,0.269641848,0.400064584,0,0,0.961823283,1.878829423,-0.24,-0.013824,2.21,11.97,21.84484,7.070943103,0,544.2272,770.6198,739.7718
10/22/2011,0.942252607,0.269641848,0.400064584,0,0,0.945372575,1.486606875,-1.32,-2.299968,3.4,13.29,23.80849,15.45608401,0,520.5114,739.7718,706.0085
10/23/2011,1,0.269641848,0.400064584,0,0,0.942252607,1.843908891,1.19,1.685159,2.43,12.1,20.50624,9.528571087,0,594.6245,706.0085,778.408
10/24/2011,0.965849858,0.269641848,0.400064584,0,0,1,1.558845727,-0.97,-0.912673,2.82,13.07,22.5,15.34548635,0,536.7913,778.408,720.5573
10/25/2011,0.970642056,0.269641848,0.400064584,0,0,0.965849858,1.679285562,0.39,0.059319,6.59,12.68,20.736,14.37660951,0,544.2641,720.5573,775.0323
10/26/2011,0.950674824,0.269641848,0.400064584,0,0,0.970642056,2.567099531,3.77,53.582633,8.06,8.91,8.89249,4.931466355,0,640.3648,775.0323,942.4784
10/27/2011,0.961823283,0.269641848,0.400064584,0,0,0.950674824,2.839013913,1.47,3.176523,6.9,7.44,6.32025,2.293107305,0,770.6198,942.4784,1094.4907
10/28/2011,0.945372575,0.269641848,0.400064584,0,0,0.961823283,2.626785107,-1.16,-1.560896,7.07,8.6,9.31225,3.249285006,0,739.7718,1094.4907,1136.1866
10/29/2011,0.942252607,0.269641848,0.400064584,0,0,0.945372575,2.65894716,0.17,0.004913,6.73,8.43,7.88544,4.034904737,0,706.0085,1136.1866,1263.6843
10/30/2011,1,0.269641848,0.400064584,0,0,0.942252607,2.594224354,-0.34,-0.039304,6.76,8.77,10.50625,2.808830403,0,778.408,1263.6843,1329.6199
10/31/2011,0.965849858,0.269641848,0.400064584,0,0,1,2.6,0.03,2.70E-05,7.44,8.74,12.38769,1.625904006,0,720.5573,1329.6199,1239.7668
11/1/2011,0.970642056,0.685721047,0.400064584,0,0,0.965849858,2.727636339,0.68,0.314432,5.12,8.06,13.06449,0.4879681,0,775.0323,1239.7668,1226.3731
11/2/2011,0.950674824,0.685721047,0.400064584,0,0,0.970642056,2.2627417,-2.32,-12.487168,6.24,10.38,15.70009,4.565488679,0,942.4784,1226.3731,1228.9342
11/3/2011,0.961823283,0.685721047,0.400064584,0,0,0.950674824,2.497999199,1.12,1.404928,7.36,9.26,12.81424,2.6873856,0,1094.4907,1228.9342,1249.498
11/4/2011,0.945372575,0.685721047,0.400064584,0,0,0.961823283,2.712931993,1.12,1.404928,4.43,8.14,11.40624,0.9834496,0,1136.1866,1249.498,1284.1013
11/5/2011,0.942252607,0.685721047,0.400064584,0,0,0.945372575,2.104756518,-2.93,-25.153757,7.45,11.07,17.03025,6.8574961,0,1263.6843,1284.1013,1223.5518
11/6/2011,1,0.685721047,0.400064584,0,0,0.942252607,2.729468813,3.02,27.543608,14.02,8.05,11.40624,0.862972877,0,1329.6199,1223.5518,1457.6382
11/7/2011,0.965849858,0.685721047,0.400064584,0,0,1,3.744329045,6.57,283.593393,13.74,1.48,0.51529,0.0002401,0,1239.7668,1457.6382,1848.151
11/8/2011,0.970642056,0.685721047,0.400064584,0,0,0.965849858,3.706750599,-0.28,-0.021952,14.44,1.76,0.625,0.001082432,0,1226.3731,1848.151,2042.4987
11/9/2011,0.950674824,0.685721047,0.400064584,0,0,0.970642056,3.8,0.7,0.343,12.6,1.06,0.66564,4.88E-05,0,1228.9342,2042.4987,2114.9622
11/10/2011,0.961823283,0.685721047,0.400064584,0,0,0.950674824,3.54964787,-1.84,-6.229504,10.54,2.9,1.98025,0.003321506,0,1249.498,2114.9622,2240.2302
11/11/2011,0.945372575,0.685721047,0.400064584,0,0,0.961823283,3.246536616,-2.06,-8.741816,12.06,4.96,4.00689,0.164260109,0,1284.1013,2240.2302,2126.6085
11/12/2011,0.942252607,0.685721047,0.400064584,0,0,0.945372575,3.472751071,1.52,3.511808,13.4,3.44,1.80625,0.047843506,0,1223.5518,2126.6085,2295.383
11/13/2011,1,0.685721047,0.400064584,0,0,0.942252607,3.660601044,1.34,2.406104,15.44,2.1,1.06929,0.000748052,0,1457.6382,2295.383,2403.9467
11/14/2011,0.965849858,0.685721047,0.400064584,0,0,1,3.929376541,2.04,8.489664,14.54,0.06,0.31329,0.007412006,0,1848.151,2403.9467,2462.3113
11/15/2011,0.970642056,0.685721047,0.400064584,0,0,0.965849858,3.813135193,-0.9,-0.729,9.7,0.96,0.46225,2.80E-06,0,2042.4987,2462.3113,2421.9706
11/16/2011,0.950674824,0.685721047,0.400064584,0,0,0.970642056,3.1144823,-4.84,-113.379904,9.61,5.8,4.32964,0.640135541,0,2114.9622,2421.9706,2403.0524
11/17/2011,0.961823283,0.685721047,0.400064584,0,0,0.950674824,3.1,-0.09,-0.000729,11.64,5.89,5.67009,0.326253906,0,2240.2302,2403.0524,2313.3132
11/18/2011,0.945372575,0.685721047,0.400064584,0,0,0.961823283,3.411744422,2.03,8.365427,10.65,3.86,4.55625,0.000885293,0,2126.6085,2313.3132,2133.6431
11/19/2011,0.942252607,0.685721047,0.400064584,0,0,0.945372575,3.263433774,-0.99,-0.970299,8.29,4.85,6.084,0.0130321,0,2295.383,2133.6431,2099.7628
11/20/2011,1,0.685721047,0.400064584,0,0,0.942252607,2.87923601,-2.36,-13.144256,9.95,7.21,7.17409,1.253337006,0,2403.9467,2099.7628,2164.0943
11/21/2011,0.965849858,0.685721047,0.400064584,0,0,1,3.154362059,1.66,4.574296,11.22,5.55,6.4,0.0923521,0,2462.3113,2164.0943,2148.6285
11/22/2011,0.970642056,0.685721047,0.400064584,1,0,0.965849858,3.349626845,1.27,2.048383,10.96,4.28,2.75625,0.1185921,0,2421.9706,2148.6285,2170.9104
11/23/2011,0.950674824,0.685721047,0.400064584,0,8.184955709,0.970642056,3.310589071,-0.26,-0.017576,14.2,4.54,3.80689,0.072699497,0,2403.0524,2170.9104,2253.3638
11/24/2011,0.961823283,0.685721047,0.400064584,0,0,0.950674824,3.768288736,3.24,34.012224,16,1.3,0.961,6.25E-05,0,2313.3132,2253.3638,2382.4056
11/25/2011,0.945372575,0.685721047,0.400064584,0,0,0.961823283,4,1.8,5.832,16.19,-0.5,0.00025,0.000814506,0,2133.6431,2382.4056,2525.0098
11/26/2011,0.942252607,0.685721047,0.400064584,0,0,0.945372575,4.023679908,0.19,0.006859,14.85,-0.69,0.00025,0.003035958,0,2099.7628,2525.0098,2569.6312
11/27/2011,1,0.685721047,0.400064584,0,0,0.942252607,3.853569774,-1.34,-2.406104,14.95,0.65,0.07225,4.10E-05,0,2164.0943,2569.6312,2688.034
11/28/2011,0.965849858,0.685721047,0.400064584,0,0,1,3.866522986,0.1,0.001,12.61,0.55,0.05625,1.50E-05,0,2148.6285,2688.034,2692.1057
11/29/2011,0.970642056,0.685721047,0.400064584,0,0,0.965849858,3.551056181,-2.34,-12.812904,14.68,2.89,1.64025,0.00895745,0,2170.9104,2692.1057,2608.6632
11/30/2011,0.950674824,0.685721047,0.400064584,0,0,0.970642056,3.831448812,2.07,8.869743,13.87,0.82,0.54289,0.0002401,0,2253.3638,2608.6632,2590.3334
12/1/2011,0.961823283,0.941488331,1,0,0,0.950674824,3.72424489,-0.81,-0.531441,13.79,1.63,1.10889,2.40E-08,0,2382.4056,2590.3334,2662.1203
12/2/2011,0.945372575,0.941488331,1,0,0,0.961823283,3.713488926,-0.08,-0.000512,13.39,1.71,0.29929,0.007965942,0,2525.0098,2662.1203,2580.7224
12/3/2011,0.942252607,0.941488331,1,0,0,0.945372575,3.659234893,-0.4,-0.064,15.48,2.11,2.63169,0.0006561,0,2569.6312,2580.7224,2510.4995
12/4/2011,1,0.941488331,1,0,0,0.942252607,3.934463115,2.09,9.129329,17.3,0.02,0.576,0.030498006,0,2688.034,2510.4995,2612.5333
12/5/2011,0.965849858,0.941488331,1,0,0,1,4.159326869,1.82,6.028568,17.64,-1.8,0.16129,0.567125647,0,2692.1057,2612.5333,2661.4852
12/6/2011,0.970642056,0.941488331,1,0,0,0.965849858,4.2,0.34,0.039304,15.63,-2.14,0.00625,0.263766833,0,2608.6632,2661.4852,2741.0581
12/7/2011,0.950674824,0.941488331,1,0,0,0.970642056,3.95347948,-2.01,-8.120601,15.17,-0.13,0.75625,0.081,0,2590.3334,2741.0581,2689.409
12/8/2011,0.961823283,0.941488331,1,0,0,0.950674824,3.894868419,-0.46,-0.097336,11.5,0.33,0.55225,0.0083521,0,2662.1203,2689.409,2678.7368
12/9/2011,0.945372575,0.941488331,1,0,0,0.961823283,3.391164992,-3.67,-49.430863,10.96,4,1.6,0.256,0,2580.7224,2678.7368,2605.5979
12/10/2011,0.942252607,0.941488331,1,0,0,0.945372575,3.310589071,-0.54,-0.157464,12.95,4.54,3.42225,0.108845402,0,2510.4995,2605.5979,2557.1811
12/11/2011,1,0.941488331,1,0,0,0.942252607,3.598610843,1.99,7.880599,10.09,2.55,1.98025,0.000178506,0,2612.5333,2557.1811,2515.3795
12/12/2011,0.965849858,0.941488331,1,0,0,1,3.176476035,-2.86,-23.393656,13.96,5.41,6.27264,0.0707281,0,2661.4852,2515.3795,2434.7894
12/13/2011,0.970642056,0.941488331,1,0,0,0.965849858,3.736308338,3.87,57.960603,13.43,1.54,2.14369,0.005772006,0,2741.0581,2434.7894,2430.6659
